1311,κυβερνηση τσιρκο κυβερνηση συμμορια κυβερνηση δελφιναριο κυβερνηση μητσοτακη κατεστρεψε πορο υπερβολικα μετρα επεβαλλε κρουσματα πχ ειχε κερκυρα γιατι εκει δ εκανε εγω διαφωνω καθε ειδους μετρο καταστρεφει οικονομια,3,2020-08-09 15:54:09 GTB Daylight Time,0,0,4,"['κυβερνηση_τσιρκο', 'κυβερνηση_συμμορια', 'κυβερνηση_δελφιναριο', 'κυβερνηση_μητσοτακη', 'πορο', 'lockdown']"
1312,δηλαδή κλείνουν όλα από βράδυ από αύριο πάει κόσμος σπίτι όχι πλατείες χώρα πανηγύρια κυβερνηση τσιρκο μμε ξεφτιλες κορωνοιος,4,2020-08-09 14:44:45 GTB Daylight Time,0,0,0,"['κυβερνηση_τσιρκο', 'μμε_ξεφτιλες', 'κορωνοιος', 'coronavirus', 'lockdown', 'greece']"
1313,ιος βραδυ βγαινει κυβερνηση τσιρκο μμε ξεφτιλες,1,2020-08-09 14:31:15 GTB Daylight Time,0,1,5,"['κυβερνηση_τσιρκο', 'μμε_ξεφτιλες', 'coronavirus', 'covid19']"
1314,τελικά είναι σα γκρεμλιν δρα κυβερνηση τσιρκο,4,2020-08-09 14:20:38 GTB Daylight Time,0,0,0,"['covid19', 'coronavirus', 'κυβερνηση_τσιρκο']"
1315,ευβοια πνίγηκε τουλάχιστον νεκροί θερίσει ετοιμάζει θερμό επεισόδιο μήνας έχει αυγούστου φατε σκατα οσοι ψηφισατε κυβερνηση μητσοτακη ευβοια μητσοτακης τουρκιας,4,2020-08-09 13:38:48 GTB Daylight Time,0,0,0,"['ευβοια', 'covid19', 'turkey', 'κυβερνηση_μητσοτακη', 'greece', 'endlessgreeksummer', 'lotseriesgr', 'ευβοια', 'covid_19']"
1316,κρούσματα χαλκιδική εδώ μια εβδομάδα γνωστά κρούσματα μέχρι εξεταστούν ήρθαν επαφή γνωστούς φίλους συγγενείς βγήκαν μπαρ εστιατόρια συμμαζευεται παρόλα αυτά όλα καλά σαν συνέβη τίποτα μμε ξεφτιλες κυβερνηση τσιρκο,1,2020-08-09 13:38:04 GTB Daylight Time,0,0,1,"['lockdown', 'μμε_ξεφτιλες', 'κυβερνηση_τσιρκο']"
1317,ποιός άλλος κυβερνηση τσιρκο νδ απατεωνες,4,2020-08-09 12:53:00 GTB Daylight Time,0,0,0,"['κυβερνηση_τσιρκο', 'νδ_απατεωνες', 'covid19']"
1318,γιατί κυβέρνηση έκανε γίνουν χειρότερα πάλι εξαιτίας της εκκλησίας μαντάρα,4,2020-08-09 12:45:04 GTB Daylight Time,0,0,2,['covid19']
1319,ρε μαθαινω αρτουριτο φολεγανδρο κυβερνηση τσιρκο,4,2020-08-09 11:16:34 GTB Daylight Time,0,0,2,"['covid19', 'κυβερνηση_τσιρκο']"
1320,καζαμπούμπου δικαιούνται συνωστίζονται φορούν μάσκες λαθρομεταναστες μητσοτάκης νδ ξεφτιλες νδ απατεωνες κυβερνηση τσιρκο μκο κυβερνηση μητσοτακη κορωνοιος εποικισμός μασκα,4,2020-08-09 10:05:14 GTB Daylight Time,0,2,2,"['λαθρομεταναστες', 'μητσοτάκης', 'νδ_ξεφτιλες', 'νδ_απατεωνες', 'κυβερνηση_τσιρκο', 'μκο', 'κυβερνηση_μητσοτακη', 'κορωνοιος', 'covid19gr', 'covid19', 'εποικισμός', 'μασκα']"
1321,μητσοτακης πετάει χαρταετό σήμερα κυβερνηση τσιρκο,4,2020-08-09 09:55:51 GTB Daylight Time,0,0,0,"['μητσοτακης', 'κυβερνηση_τσιρκο', 'coronavirus', 'covid19']"
1322,έξαρση κρουσμάτων επιβάλλει σχέδιο μέτρα ελέγχους μακριά από μικροπολιτικά μέτρα σταθμά κυβέρνηση έχει πρώτη ευθύνη πιστή εφαρμογή τους μπορεί επικαλείται ως άλλοθι φιλοτιμο ευθύνη πολιτών,1,2020-08-09 09:52:43 GTB Daylight Time,0,28,58,"['covid19', 'φιλοτιμο']"
1323,τωρινή κατάσταση χαλκιδική μέτρα ληφθούν ηθικός αυτουργός είναι κυβερνηση μητσοτακη τους χειρισμούς της άνοιγμα τουρισμού ειδικά στα βόρεια σύνορά μας απέδειξε πάλι εγκληματική ανικανότητά της,4,2020-08-09 09:39:08 GTB Daylight Time,0,2,5,"['χαλκιδική', 'κυβερνηση_μητσοτακη', 'τουρισμού', 'covid19']"
1324,αυτό αναλογικά συνέβαινε είχαν αλλάξει εκατομμύρια κυβερνήσεις κορονοιος κορωνοιος κυβερνηση μητσοτακη ελλαδα,4,2020-08-09 09:29:29 GTB Daylight Time,0,0,0,"['greece', 'κορονοιος', 'κορωνοιος', 'coronavirususa', 'coronavirusoutbreak', 'covid19', 'covid19pandemic', 'pandemic', 'epidemic', 'κυβερνηση_μητσοτακη', 'ελλαδα', 'coronacrisis', 'coronavirus', 'covid']"
1325,θελουν επαγγελματιες τουρισμου πορο λεμε θελουν λεμε αυξημενα μετρα δημιουργει λεει ασχημες εντυπωσεις πειτε οπως θελετε αρπακολα της κυβερνηση τσιρκο κοιταξτε ν μεινετε ζωντανοι αφηστε επικοινωνια ζωα,4,2020-08-09 07:11:47 GTB Daylight Time,1,17,31,"['πορο', 'lockdown', 'κυβερνηση_τσιρκο']"
1326,κάποιοι κυβερνηση τσιρκο βάζουν μυαλό αφήνουν ακόμα ανοιχτά σύνορα τουρίστες πάνε μύκονο ψάχνουν βίλες συνεχίζουν διασκεδάζουν μεσάνυχτα,,2020-08-13 02:08:59 GTB Daylight Time,0,0,0,"['κυβερνηση_τσιρκο', 'covid19']"
1327,ευχαριστεί όλη κυβερνηση τσιρκο,4,2020-08-12 22:36:38 GTB Daylight Time,1,4,20,"['covid19', 'κυβερνηση_τσιρκο']"
1328,αυτοί γνωστοί λοιμωξιολόγοι όπως λαμόγιο τσιοδρας ή σύψας πού ήταν όταν κυβέρνηση άνοιγε σύνορα χωρίς κανέναν έλεγχο γιατί ανησύχησαν ρητορικό ερώτημα,4,2020-08-12 22:09:11 GTB Daylight Time,0,2,7,"['coronavirus', 'covid19']"
1329,πιστευετε υποστηριξη ισραηλ σχετιζεται προθεσεις κυβερνηση μητσοτακη αγορασει ισραηλινες κορβετες ξαφνικη αποχωρηση της συμφωνια αγορας φρεγατων τους γαλλους,,2020-08-12 21:44:52 GTB Daylight Time,1,0,0,"['ισραηλ', 'greece', 'κυβερνηση_μητσοτακη', 'belhara', 'cyprus', 'covid19', 'turkey']"
1330,αφού πήγατε εσείς μιλάνο ήρθε μιλάνο εδώ νέα κρούσματα όλα βωμό της βλακείας ανοιχτών συνόρων τουρισμού ηθικός αυτουργός χάρης θεοχάρης κρουσματα κορονοϊός κυβερνηση τσιρκο,4,2020-08-12 21:07:23 GTB Daylight Time,0,11,42,"['κρουσματα', 'κορονοϊός', 'covid19gr', 'covid19', 'κυβερνηση_τσιρκο']"
1331,συνεχίστε μ διασκεδάζετε ένας πάνω άλλον οταν χειμώνα έχετε δουλειά γιατί κλείσουν επιχειρήσεις οταν αρρωστήσουν γονείς ή παππούδες σας σας φταίει κυβέρνηση όχι μ σας δέρνει κορωνοιος,3,2020-08-12 20:43:11 GTB Daylight Time,0,8,39,"['covid19', 'κορωνοιος']"
1332,σας έλεγα είναι μέρες σας αλλά είναι πολλές ρε καθάρματα κυβερνηση σουργελα,4,2020-08-12 20:00:51 GTB Daylight Time,0,3,10,"['κυβερνηση_σουργελα', 'covid19']"
1333,κυβέρνηση της χώρας κάνει αλλαγές κατηγοριοποίηση υποβαθμίζει κύπρο,3,2020-08-12 17:34:50 GTB Daylight Time,0,0,0,"['alphanewslive', 'cyprus', 'covid19', 'coronavirus']"
1334,μνημειώδης αποτυχία διαχείρισης της πανδημίας από κυβερνηση μητσοτακη βάλανε κόσμο καραντίνα πείσουν ότι είμαστε καλοκαίρι τουρισμό λαμβάνοντας μέτρα τώρα καταντησαμε χώρα υψηλού κινδύνου κορονοιος,3,2020-08-12 17:26:58 GTB Daylight Time,0,1,2,"['κυβερνηση_μητσοτακη', 'covid19', 'greece', 'κορονοιος']"
1335,παιδιά σχετικά γάντια πήραμε αρχή τώρα μου έχουν μείνει γιατί λένε στα μμε καλύτερη κυβέρνηση κόσμου δική μας δλδ φοράμε γαντακι προστατεύει τώρα καλοκαίρι μόνο μάσκα τσιοδρας χαρδαλιας,4,2020-08-12 16:38:11 GTB Daylight Time,1,0,3,"['covid19', 'τσιοδρας', 'χαρδαλιας']"
1336,αυτή κατάσταση ζούμε τώρα ανεξέλεγκτη εξάπλωση κρουσμάτων αρχίζει τελειώνει ηλίθια απόφαση ανοίξουν σύνορα επαγγελματίες υγείας ας είμαστε αυστηροί χρήση μάσκας αποστάσεις αφου έχουμε κάνουμε κυβέρνηση ανίκανων,4,2020-08-12 16:34:18 GTB Daylight Time,0,1,5,['covid19']
1337,διαλύουν χώρα οικονομικά υγειονομικά εκπαιδευτικά γεμίζουν τσέπες εφοπληστων κολλητών μεγαλοξενοδόχων ελλαδα οδευει καταστροφη ευθυνη είναι αποκλειστικα της κυβερνηση μητσοτακη,3,2020-08-12 14:15:30 GTB Daylight Time,0,0,0,"['κυβερνηση_μητσοτακη', 'covid19']"
1338,επικινδυνότητα κορωνοϊού είναι ευκολία μετάδοσής τόνισε υπουργός υγείας κικίλιας κορωνοιος πανδημια κυβερνηση μητσοτακη,1,2020-08-12 14:06:33 GTB Daylight Time,0,1,0,"['κικίλιας', 'κορωνοιος', 'πανδημια', 'κυβερνηση_μητσοτακη', 'covid19', 'covid']"
1339,επιτελους κυβερνηση μας εκανε ευρωπη συγκεκριμενα λομβαρδια μπεργκαμο μαζι νδ ξεφτιλες κορωνοιος,4,2020-08-12 13:47:29 GTB Daylight Time,0,1,0,"['νδ_ξεφτιλες', 'κορωνοιος', 'covid19', 'covid19gr']"
1340,κκε κρούσματα κορωνοϊού προκαλεί κυβέρνηση ανεπάρκεια μέτρων τώρα στήριξη συστήματος γείας,3,2020-08-12 13:33:33 GTB Daylight Time,0,4,6,"['κκε', 'κορωνοϊού', 'covid19gr', 'covid_19', 'coronavirus', 'covid19']"
1341,ναι αλλά γιατί κυβερνηση μητσοτακη ακύρωσε δεθ ε καρντασια υπάρχει σχέδιο της αθήνας της θεσσαλονίκης ξεκολλάτε πετάξτε από πάνω σας ψεκασμενα τομάρια της πόλης σας σας πουλάνε σανο κορωνοιος κορονοιος μάσκα,1,2020-08-12 12:34:56 GTB Daylight Time,0,0,3,"['κυβερνηση_μητσοτακη', 'δεθ', 'κορωνοιος', 'κορονοιος', 'covid19', 'covid_19', 'μάσκα']"
1342,καραγκιοζιλίκια είναι αυτά γαμω κυβέρνηση σας ρε δλδ κλείσουν μπαρ στις μπορούν πανε ενα παγκακι γλείφουν ένας κορονοιο αλλου ως πρωί γαμω κουλη νδ ξεφτιλες κορωνοιος,4,2020-08-12 11:46:04 GTB Daylight Time,0,1,0,"['νδ_ξεφτιλες', 'covid19gr', 'covid19', 'κορωνοιος']"
1343,καλπάζει κορονοιός ακολουθεί ασθμαίνοντας κυβέρνηση χρειάζεται καθαρό μήνυμα εφαρμογή αυστηρών μέτρων ενίσχυση εσυ χθες,3,2020-08-11 19:26:43 GTB Daylight Time,0,6,22,"['covid19', 'covid?19']"
1344,βεθ ισχυρό πλήγμα οικονομία της πόλης ακύρωση της δεθ δεύτερο πλήγμα επιχειρείν της θεσσαλονίκης περιμένουμε στήριξη από κυβέρνηση δηλώνει πρόεδρος βεθ,3,2020-08-11 15:46:25 GTB Daylight Time,0,0,0,"['thessaloniki', 'covid19']"
1345,κρούσματα ορφανά ημερο πόλη της νέας ζηλανδίας συνέβαινε ελλάδα ακόμα καγκουραιοι έβριζαν κυβέρνηση μόνοι υπεύθυνοι εγκληματικά υπεύθυνοι τοπικά είναι ανεύθυνοι αντιρρησίες μάσκας αρνητές,3,2020-08-11 15:00:37 GTB Daylight Time,0,0,2,"['lockdown', 'κυβέρνηση', 'covid_19']"
1346,τέλειο νέο μέτρο από τους άχαστους ωράριο στα εστιατόρια μπαρ αυτομάτως δεκάδες άνεργοι στα νησιά τουριστικούς προορισμούς κορονοιος κυβερνηση τσιρκο,3,2020-08-11 10:53:49 GTB Daylight Time,0,2,2,"['κορονοιος', 'covid19', 'κυβερνηση_τσιρκο']"
1347,μνήμη όλων θανάτων από μπραζίλ έως αύγουστο χωρίς επίσημη τελετή πένθους από εκτελεστική κυβέρνηση μόνο αυτό,3,2020-08-11 08:51:32 GTB Daylight Time,1,0,2,"['lutopelas100milvidas', 'covid19', 'μπραζίλ', 'εκτελεστική', 'κυβέρνηση']"
1348,ηπα κυβέρνηση εξετάζει ενδεχόμενο απαγορευθεί είσοδος χώρα αμερικανούς τους οποίους υπάρχουν εύλογες υποψίες έχουν προσβληθεί από ή φέρουν άλλες μολυσματικές ασθένειες,1,2020-08-11 08:37:48 GTB Daylight Time,0,2,3,['covid19']
1349,είναι πάρα πολύ κοντά φοράνε μάσκα επίσης μακρυμάνικο βλέπω προφανώς λειτουργεί κλιματιστικό εσωτερικό κλειστό χώρο προστιμο τωρα χαρδαλιας νδ απατεωνες νδ ξεφτιλες νδ κυβερνηση τσιρκο κυβερνηση μητσοτακη μμε ξεφτιλες μμε,4,2020-08-11 04:19:58 GTB Daylight Time,0,2,4,"['covid19', 'χαρδαλιας', 'νδ_απατεωνες', 'νδ_ξεφτιλες', 'νδ', 'coronavirus', 'κυβερνηση_τσιρκο', 'κυβερνηση_μητσοτακη', 'μμε_ξεφτιλες', 'μμε']"
1350,λύση πότε πρέπει είναι πόλεμος στόχος είναι ειρήνη καταφέρεις όμως πρέπει είσαι προετοιμασμένος πόλεμο εδώ όπως φαίνεται κυβερνηση τσιρκο έχει σχέδιο τόσα άλλα ακόμα τους εμπιστεύεστε ευβοια νδ θελατε,3,2020-08-11 03:34:07 GTB Daylight Time,1,0,6,"['κυβερνηση_τσιρκο', 'oruc_reis', 'ευβοια', 'covid19', 'νδ_θελατε']"
1351,ρε μαλακα είμαστε πιο καμένος λαός εβερ πάει άλλος μπουζούκια καλοκαιριάτικα κάνουν θερμόμέτρηση ρε κούλη μαρέγκα πάντα ουστ από δω κορονοϊός μαρεβα κυβερνηση μητσοτακη,3,2020-08-14 22:52:32 GTB Daylight Time,0,1,3,"['κορονοϊός', 'μαρεβα', 'κυβερνηση_μητσοτακη', 'coronavirus', 'covid19']"
1352,δούλα ξεραστε υπευθυνα αίσθημα κοινωνικης ευθυνης χαρδαλιας κυβερνηση μητσοτακη κορωνοϊός κορονοϊός κρουσματα,4,2020-08-14 22:47:20 GTB Daylight Time,5,14,60,"['χαρδαλιας', 'κυβερνηση_μητσοτακη', 'κορωνοϊός', 'κορονοϊός', 'κρουσματα', 'lockdown']"
1353,στα νησιά χαλκιδική όποιον βρίσκουν θετικό τεστ ρωτάνε αλλά παππούς σου από πού ήταν αναλόγως βάζουν κρούσματα αθήνα θεσσαλονίκη λάρισα πάτρα καμιά μέρα εοδυ μας δώσει κρούσματα αιβαλί τασκένδη κυβερνηση μητσοτακη χαρδαλιας,4,2020-08-14 21:42:49 GTB Daylight Time,0,1,11,"['τεστ', 'covid19', 'κρούσματα', 'κυβερνηση_μητσοτακη', 'χαρδαλιας']"
1354,ευθύνη είναι στους νέους λένε αυτοί είναι πλας αποφάσισαν ανοίξουν διάπλατα σύνορα της χώρας βάλουν μέσα εκατομμύρια κόσμου χωρίς έλεγχο κυβερνηση τσιρκο κυβερνηση συμμορια γτπ νδ χουντα νδ αλητες νδ απατεωνες κορονοϊός,3,2020-08-14 19:12:08 GTB Daylight Time,0,0,0,"['κυβερνηση_τσιρκο', 'κυβερνηση_συμμορια', 'γτπ', 'νδ_χουντα', 'νδ_αλητες', 'νδ_απατεωνες', 'κορονοϊός', 'covid19']"
1355,από μωϋσής ηρώδης νδ ξεφτίλες κυβέρνηση τσίρκο,4,2020-08-14 18:44:41 GTB Daylight Time,0,0,0,"['covid19', 'νδ_ξεφτίλες', 'κυβέρνηση_τσίρκο']"
1356,κορωνοιος χαρδαλιας κυβερνηση μητσοτακη γίνει κρούσματα,1,2020-08-14 16:21:52 GTB Daylight Time,0,0,0,"['covid_19', 'greece', 'κορωνοιος', 'covid19', 'χαρδαλιας', 'κυβερνηση_μητσοτακη', 'vavanta']"
1357,νομίζω άλλοτε πρωθυπουργός ή γενικότερα ηγέτης κράτους ζητάει έκκληση παρακαλάει καλό τόπου μας συγχαρητήρια κύριε πρωθυπουργε κυβερνηση μητσοτακη,2,2020-08-14 13:14:12 GTB Daylight Time,2,9,29,"['covid19', 'κυβερνηση_μητσοτακη']"
1358,κορονοϊός νέα μέτρα ανακοινώσει κυβέρνηση μέσα ημέρα,1,2020-08-14 12:53:49 GTB Daylight Time,0,0,0,"['covid19', 'olympusmera']"
1359,κυβέρνηση της βρετανίας αποφάσισε επιβάλλει καραντίνα ημερών όλους όσοι αφίκνυνται από τη γαλλία άλλα κράτη από αύριο σάββατο,1,2020-08-14 09:32:11 GTB Daylight Time,0,0,1,"['βρετανίας', 'γαλλία', 'covid19', 'britain', 'coronavirus', 'coronavirusoutbreak']"
1360,μητσοτακη νομίζω συνθήκες επιβάλλουν έκτακτη συνεδρίαση υπουργικού συμβουλίου τρέχει όλη κυβέρνηση στα νησιά παραλίες μπρατσάκια μαγιό αντηλιακά έρθουν αθήνα κολλήσουν όλοι ζήσαμε εμείς καλύτερα ψόφησαν όλοι αυτοί,3,2020-08-14 07:37:34 GTB Daylight Time,0,0,3,"['μητσοτακη', 'covid19']"
1361,σώζει παιδιά σας νδ μητσοτάκης κυβέρνηση κορωνοϊός,2,2020-08-13 21:56:24 GTB Daylight Time,2,3,1,"['νδ', 'μητσοτάκης', 'κυβέρνηση', 'κορωνοϊός', 'covid19', 'covid_19']"
1362,γεγονός ότι κυβέρνηση υπέκυψε εκβιασμό υπαναχώρησε απόφαση πληρότητα αεροσκαφών φοβάμαι ότι πληρώσουμε ακριβά,3,2020-08-13 21:47:56 GTB Daylight Time,0,7,27,['covid19']
1363,ιουνιο κυβέρνηση επιδημιολογοι συμφωνησαν τεστ ημερων στους εισερχομενους χωρα πληροτητα στ αεροπλανα υπεκυψαν μεγαλοξενοδοχους χρειαζομαστε ακομματιστους γιατρους πολιτικούς προτασσουν λαϊκά συμφεροντα,3,2020-08-13 21:40:22 GTB Daylight Time,3,44,87,['covid19']
1364,τιμωρήστε κυβέρνηση φορέστε όλοι μάσκα κρατάτε αποστάσεις κορονοιος νδ κορωνοιος συριζα,4,2020-08-13 21:39:42 GTB Daylight Time,0,0,1,"['covid_19', 'κορονοιος', 'νδ', 'κορωνοιος', 'συριζα', 'lockdown']"
1365,ξέρω έχετε καταλάβει αλλά τους χειρισμούς της κυβερνηση μητσοτακη έχετε πιθανότητα πεθάνετε από στους επόμενους μήνες έρρωσθε,3,2020-08-13 21:12:32 GTB Daylight Time,0,5,5,"['κυβερνηση_μητσοτακη', 'covid19']"
1366,αντε παλι ιδια λιγοτερα τεστ σήμερα γιαυτό είναι λιγότερα κρούσματα σήμερα νδ απατεωνες νδ αλητες νδ μαφια κορονοιος κρουσματα κυβερνηση τσιρκο κυβερνηση συμμορια,4,2020-08-13 19:24:59 GTB Daylight Time,0,11,23,"['νδ_απατεωνες', 'νδ_αλητες', 'νδ_μαφια', 'κορονοιος', 'κρουσματα', 'κυβερνηση_τσιρκο', 'κυβερνηση_συμμορια', 'covid_19', 'covid19gr', 'coronavirus', 'corona', 'covid19']"
1367,ελλάδα μοναδική χώρα πλανήτη όταν κάτι πάει καλά όπως λίγα κρούσματα θάνατοι χειμώνα πιστώνεται κυβέρνηση όταν κάτι στραβώνει κρούσματα από μέσα ιουλίου χρεώνεται πολίτης δικαιο κορονοιος,4,2020-08-13 18:06:09 GTB Daylight Time,3,14,81,"['κορονοιος', 'lockdown2', 'covid_19', 'covid19', 'covid19gr']"
1368,ύστερα από απόφαση υπουργού υγείας βασίλη κικίλια κικίλιας κυβερνηση νοσοκομεία κορωνοιος πανδημία,1,2020-08-13 17:36:28 GTB Daylight Time,0,0,0,"['κικίλιας', 'κυβερνηση', 'νοσοκομεία', 'κορωνοιος', 'πανδημία', 'covid19', 'covid__19']"
1369,έκκληση απηύθυνα περιφερειάρχη κυβέρνηση της νδ ανοίξουν λοιμωδών ενόψει δευτέρου κύματος τη θεσσαλονίκη αντ αυτού όπως λέει δίνεις αντιπαραδειγμα χαίρονται επαγγελματίες λουκέτα πρόστιμα,4,2020-08-13 16:27:49 GTB Daylight Time,1,35,75,['covid19']
1370,αυτά είναι μέτρα πήρατε ρε λαμόγια πρόστιμο περιορισμό μόνο φτωχό άνεργο χαμηλόμισθο δηλαδή τους ανθρώπους εσείς χρεοκοπήσατε φτωχοποιήσατε νδ ξεφτιλες κυβερνηση συμμορια,4,2020-08-13 16:27:29 GTB Daylight Time,0,0,0,"['νδ_ξεφτιλες', 'κυβερνηση_συμμορια', 'covid19']"
1371,ωραία πλάκα αλλά καθένας πρέπει πάρει μέτρα αυτοπροστασίας μασκα οχι περιττές έξοδοι όχι μερη συνωστισμό αποστάσεις απ τους άλλους πανδημια τη κυβερνηση μητσοτακη πούμε προέχει υγεία αυτή τη στιγμή κοροναιος,2,2020-08-13 12:56:17 GTB Daylight Time,0,0,0,"['πανδημια', 'κυβερνηση_μητσοτακη', 'κοροναιος', 'covid19', 'covid19gr']"
1372,αυτό ήθελα δουν δεξιοί μου πουν πόσο μαλακες νιώθουν διαγγελμα κρουσματα διαγγελμα μητσοτακη κυβερνηση μητσοτακη κυβερνηση τσιρκο μητσοτακης μμε ξεφτιλες νδ ξεφτιλες νδ θελατε νδ συριζα ορουτς ρεις νδ χουντα,4,2020-08-13 04:38:20 GTB Daylight Time,0,3,4,"['διαγγελμα', 'κρουσματα', 'coronavirus', 'διαγγελμα_μητσοτακη', 'covid19', 'covid', 'κυβερνηση_μητσοτακη', 'κυβερνηση_τσιρκο', 'μητσοτακης', 'μμε_ξεφτιλες', 'νδ_ξεφτιλες', 'νδ_θελατε', 'νδ', 'συριζα', 'ορουτς_ρεις', 'orusreis', 'νδ_χουντα']"
1373,κυβερνηση συμμορια κορονοιος νδ ξεφτιλες ρομά φάνηκαν πιο έξυπνοι από τους μπαλαμούς φορές λάρισα αφού πήγαν ιδιωτικά ιατρικά εργαστήρια έπιασε κόλπο όλοι χρησιμοποιούσαν ίδια μέθοδο μηνύσεις πήγαιναν σύννεφο κατάλαβες νικ,4,2020-08-17 01:41:07 GTB Daylight Time,0,0,0,"['κυβερνηση_συμμορια', 'covid19', 'κορονοιος', 'νδ_ξεφτιλες']"
1374,ξένοι τουρίστες φεύγουν αεροπλάνα αυτοκίνητα κότερα αλλά εσάς σας κάνουν τεστ στα λιμάνια κυβερνηση μητσοτακη σας κουνάει δάχτυλο κρούσματα ξαναψηφίστε τους τουρισμός κορωνοϊός,4,2020-08-17 01:29:34 GTB Daylight Time,0,0,0,"['τεστ', 'κυβερνηση_μητσοτακη', 'κρούσματα', 'τουρισμός', 'κορωνοϊός', 'covid19']"
1375,ευθυνη ολη δικη τους νδ ξεφτιλες μητσοτακης κορονοιος νδ απατεωνες κυβερνηση μητσοτακη κυβερνηση τσιρκο,4,2020-08-17 01:17:43 GTB Daylight Time,0,0,0,"['νδ_ξεφτιλες', 'covid_19', 'μητσοτακης', 'coronavirus', 'κορονοιος', 'covid19', 'νδ_απατεωνες', 'κυβερνηση_μητσοτακη', 'κυβερνηση_τσιρκο']"
1376,χαμηλότερα επίπεδα σχέση προηγούμενες ημέρες αριθμός νέων κρουσμάτων κορονοϊού αυστρία έλλειψη σχεδιασμού χάος επικρίνεται κυβέρνηση,2,2020-08-16 22:42:38 GTB Daylight Time,0,4,2,"['αυστρία', 'covid19']"
1377,κατάσταση έχει επιβαρυνθεί σοβαρά χώρα μας ημίμετρα παροπλισμός υπουργου κικιλιας υπάρχει ολοκληρωμένο σχεδιο οργάνωση μεσα μεταφορας τεστ νοσοκομεία περίμενει επιτέλους κυβέρνηση,3,2020-08-16 21:23:00 GTB Daylight Time,3,10,36,"['covid19', 'κικιλιας']"
1378,μιλάω κουμπαρα μου κράζει κυβερνηση ανέβηκαν κρούσματα εν τω μεταξύ μου λέει πήγε εκκλησία σήμερα φόρεσε μάσκα γιατί μόλις μπεις απ πόρτα σκοτώνονται όλα μικρόβια της έκλεισα έκανα ότι ξέμεινα από μπαταρία τσιπρας,3,2020-08-16 20:33:48 GTB Daylight Time,0,5,37,"['covid19', 'τσιπρας']"
1379,βράδυ πρωί κορονοιός κολλάει αυτό κυβερνηση συμμορια κυβερνηση τσιρκο κλείνει μαγαζιά μπαρ κλαμπ εστιατόρια φαγάδικα παντα αυτό είναι αυτό είναι παπαθεμελιός,4,2020-08-16 20:28:24 GTB Daylight Time,0,2,2,"['κυβερνηση_συμμορια', 'κυβερνηση_τσιρκο', 'covid19']"
1380,κάνουμε καμπάνιες νησιά είναι ασφαλή από κορονοϊό λογικό πάνε νέοι βλέποντας κιόλας όσα τόνιζε κυβέρνηση τώρα γυρίζουν τους κουνάμε δάκτυλο λέγοντας ουσιαστικά αυτοί φταίνε κρούσματα τοσο απλο κορονοιος,3,2020-08-16 19:05:13 GTB Daylight Time,0,1,5,"['covid19gr', 'covid19', 'κορονοιος', 'lockdown']"
1381,σταθερα πάνω από κρούσματα εγρήγορση διαρκής πάρτε μέτρα σας κορωνοιος καραντινα μάσκα κυβερνηση μητσοτακη κορονοιος,3,2020-08-16 18:59:42 GTB Daylight Time,0,0,2,"['κορωνοιος', 'covid19', 'covid_19', 'καραντινα', 'μάσκα', 'κυβερνηση_μητσοτακη', 'κορονοιος', 'tovima']"
1382,ίσως πιο χυδαίος δεύτερος ενικός έχει ακουστεί ποτέ από πρωθυπουργό τελευταίες δεκαετίες ας μοιραστούμε λοιπόν αναμνήσεις πολύ πρόσφατες μητσοτάκης ατομική ευθυνη κυβερνηση μητσοτακη,4,2020-08-16 18:39:05 GTB Daylight Time,3,114,249,"['μητσοτάκης', 'ατομική_ευθυνη', 'covid19', 'covid19gr', 'κυβερνηση_μητσοτακη']"
1383,δεύτερο πακέτο ντελόρ εεε πέτσα ετοιμάζει κυβέρνηση αντιμετωπίσει τη κρίση,4,2020-08-16 18:31:23 GTB Daylight Time,0,2,2,['covid19']
1384,ρε συ ούτε ελάχιστη τσίπα παραιτηθείς έχεις εσείς έχετε δώσει όρο ξεφτίλα καινούριες διοασταλτικές έννοιες νδ ξεφτιλες κυβερνηση τσιρκο κορωνοιος,4,2020-08-16 17:56:11 GTB Daylight Time,0,0,1,"['νδ_ξεφτιλες', 'κυβερνηση_τσιρκο', 'κορωνοιος', 'greece', 'covid19']"
1385,νεολαία στόχαστρο ως υπεύθυνη της διασποράς ιού όχι ανοιχτά σύνορα όχι ελάχιστοι επιλεκτικοί έλεγχοι νέοι φταίνε πρέπει έχουν τύψεις κάθε κρούσμα από εδώ πέρα κατάλαβες κυβερνηση μητσοτακη μητσοτακης,3,2020-08-16 17:46:52 GTB Daylight Time,0,0,2,"['coronavirus', 'covid19', 'κυβερνηση_μητσοτακη', 'μητσοτακης']"
1386,αυτά κλιμάκια εοδυ έχουν πάει παντού εκτός από τη χαλκιδικη όπου γίνεται της μουρλής κάγκελο από κρούσματα στα ξενοδοχεία της μεταμορφωση μενουμε ασφαλεις νδ ξεφτιλες κορωνοιος νδ απατεωνες κυβερνηση τσιρκο,3,2020-08-16 17:42:06 GTB Daylight Time,0,0,0,"['χαλκιδικη', 'μεταμορφωση', 'μενουμε_ασφαλεις', 'νδ_ξεφτιλες', 'covid19', 'κορωνοιος', 'νδ_απατεωνες', 'κυβερνηση_τσιρκο']"
