tweet,label,#pos,#neg
αλεξη τσιπρα τωρο βουλη γαζωνει ρεζιλικια σκανδαλος καταρτιση αφαν σκοιλ ελικικο,4,0,0
σκανδαλος πολλες διαστασει σχεδιασμενο εν γνωσω χειρισμοι βρουτση κεκ τηλεκαταρτιση,4,0,0
γνωστος υπουργο θεωρω ενταξει δεν τρεχω τπτ μια κρατικη δημοσιος ιστοσελιδο χρησιμοποιειται κομματικη προπαγανδα μια πλακιτσα ηταν σιγα τσιρκο,4,0,0
πα τρισ δολαριος μαχη τραμπ υγει πανδημιος ηπο,2,0,0
παραταση απαγορευση επιβατικων πτησεο σλοβενια ανακοινωσε χωρα αυτης πανδημιος,3,0,0
επισιτικη κριση ερχομαι οηε αλλους ερωτω κανω γενοκτονι ξυπνα τσιρκο ξεφτιλες ξυπνα γενοκτονι νεος ταξη πραγματος ελλαδα τσιοδρας,4,1,0
κανω επερχομενη επισιτικη κριση τιποτα εσκεμενα κολησιεργει γενοκτονι ξυπνα τσιρκο ξεφτιλες ξυπνα γενοκτονι νεος ταξη πραγματος ελλαδα τσιοδρας,4,1,0
μενω σπιτι μερε ολος μεσα καραντινα προστατευουμε δημοσιος υγει ειχε μονο δουλειο προσεχω ευπαθει χωρου νοσοκομεια κλινικες δομες προσφυγα καταυλισμους αστεγου προσλαβει γιατρου εξοπλιζει υλικας κανω ολη μερο,4,1,1
τοποθετηση πρωθυπουργο μεσω αποτελεσμας συνοδου κορυφης,1,0,0
δηλαδη δεν ακουγομαι γελοιο οταν ελεγε τσιοδρας μη φοραμε μασκες γιατι οταν βγαζω μπορω πιασω ιο εχω κολλησω πανω τσιρκο,4,0,0
ελενη γλυκατζη αρβελερ πανδημιος καραντινα κοροναιος τσιοδρας μενω σπιτι,1,1,0
μελο κε συριζος πρωην υφυπουργο εργασια μιλος επομενη μερο αποσυρση τηλε καταρτισης βρισκω τραυματισμενη πολλος ερωτηματο αναπαντητο μενουμεορθιοι,3,0,1
ζητω δανειο παρισιο,1,0,0
γαλλια θελω ανοιξω ολος καταστηματας λιανικης μαΐου κοροναιος μενουμεσπιτι,2,0,0
απατεωνων κολλητος καλεσμενος παρτι χρυσων απατεωνες μενω ορθιοι μενουμεσπιτι μενω σπιτι απατεωνες χειραγωγηση μμε μενουμεορθιοι,4,1,0
βρετανια προχωρησει αποσυμφορηση φυλακων ελλαδος αντιθετα περιμενω εχω πολλος νεκρου κανω αποσυμφορηση φυλακων ελλαδα τσιορδα χαρδαλιας δικαιοσυνη υγει,4,0,0
κρουσματο πιεσουν κανω αυτονοητο ειχε υποσχεθει κανω δομες κλειστε δεν κανω εχω συνεχει νεος περιστατικο δε φταινε μεταναστα φταιω δεν τολμησε κανω κλειστες δομες πριν,4,0,0
γεωργιαδης παρουσιασω πληρες συνολικος σχεδιο τουρισμο μενω σπιτι,2,2,0
δεν υπαρχω ουτε ενα επιβεβαιωμενο περιστατικο επαναλοιμωξης τοσες εκατονταδε χιλιαδε αρρωστων παραφιλολογια πηγαζω ποσο εχω τρομοκρατησει κοσμο τσιρκο καραντινα,4,0,1
κολλουσαμε πριν μερε ειχαμε ξεαρρωστησει τωρα ετοιμαζαμε βαλιτσε νησια ανοησια,4,0,0
οποιο πεθανει πεθανε παπαριος χωρταστε ατομικη ευθυνη δεν αντεχω αλλο εκλεκτοι ρολας κατω ουτε καναλαρχες ολος παρω δις τσιρκο μενω σπιτι,4,1,0
εκκωφαντικη ησυχια ηρακλειο τσιρκο πρωτοψαλτη,3,1,0
σχηματισμοι εν μεσω καραντινας κρυβω ερωτημο μενω σπιτι καραντινα καραντινα τσιρκο,3,1,0
ετσι νομιζω καλααααα μεσω απατεωνες μενω σπιτι απατεωνες μενω ορθιος χειραγωγηση μμε τσιρκο,4,1,0
δρομο εμειναν εκατονταδες εργαζομενοι τυπος ταταρ προσφερω καθε εναν εφαπαξ ποσο δηλαδη καπου,3,0,0
διαβαστε μαθω πρωτοψαλτη μενω σπιτι τσιρκο αναρωτιομαστε γιατι περιπτερα ειτε δεν εχω πολλος φυλλο ειτε εχει εξαντληθω,4,1,0
απατεωνων αχρηστος διασωση αρχαιος βενιζελου ζητω παγκοσμιος κοινοτητο βυζαντινολογων χειραγωγηση μμε μενω ορθιος μενουμεσπιτι απατεωνα,4,1,0
αρση μετρα απαγορευση επιβληθηκαν περιοριστει εξαπλωση προετοιμαζομαι,2,0,0
δεν μπορω μεινω χωρας μηνα μεχρι βρεθει εμβολιο λεω καθηγητης γιατι δεν μπορω δινω ευρω καθε μερε οκ γιατι υπαρχω περιπτωση βρω μεροκαματο ληξει δεν νομιζω,3,0,0
καποιος λέω καμπουρακη δικες δημοκρατιες εκλογα δεν εργαλειο μικροπολιτικης τελειωνω πολιτικους αντιπαλου ουτε αρχιζω πολιτικες καριερες ανθρωπο κιτρινες ψυχες μμε ξεφτιλες τσιρκο,4,0,0
μεχρι τωρο βολευε π υ τωρο παμε ανοιξω ολος χυμο υιοθετουμε παραμυθι ανοσιας αγελης πειτε τσιοδρα τσιρκο συνηθεις κυκλοφορω εχω ανοσια ανθρωπο εχω,4,1,0
κλαψτε συριζοπουλα σας καβλαντιζει αριστων εμα τσιρκο εσα τσιπρας θεο σας τρεμω μονο ιδεο ηταν τσιρυζα εξουσιος αυτες δυσκολες στιγμα θεος φυλαξτε απαγορευση κυκλοφορια,2,0,1
παιδα προσοχη κανω νταντα βανα δωσε μενα μπαρμπας κουλης κουλη κουλη τσιρκο απαγορευση κυκλοφορια αρπαχτη,3,0,0
ενημερωνε ηταν αμερικανος ψηφιζε χερια αναρωτιεμαι σημερα παει ακολουθησω οδηγιε σχετικα καραντινα,1,0,0
εισαγγελεα μονο εκκλησιες κυριε απαγορευση κυκλοφοριας καραντινα,1,0,1
κυριε γιατι δεν καλεσατε αυτην φορο εισαγγελεο απαγορευση κυκλοφορια καραντινα καραντινα,4,0,0
δεξια προβατας θυμαστε νεκρους δικος σας χορευε σημερα αντε διαολο ολος σας απαγορευση κυκλοφορια καραντινα μενω σπιτι τσιρκο καθημερινη πρωτοψαλτη πρωτομαγιος απατεωνα,4,1,0
ατομας ουρο ψυχικου σοβιετια γιναμε απαγορευση κυκλοφορια μενω σπιτι τσιρκο καραντινα,3,1,0
επιθεση συριζας κινητη συναυλιας πρωτοψαλτη συριζας,1,0,0
τελευταιος σχεδιο επεξεργαζομαι μαζι αγγλικη κομμαα υγειονομικες αρχε χωρα επανεκκινηση πρωταθλημα εφεραν φως δημοσιοτητα βρετανικα μμε,2,0,0
δεν υπαρχω λεφτοδενδρα απαγορευση κυκλοφορια μενουμεσπιτι μετζη νεουκτη μενουμεσπιτι μενουμεσπιτι,3,0,0
εδω δεν κολλαει μονο λιτανειες κολαω απαγορευση κυκλοφορια,4,0,1
νεος μετρας προστιμο ευρω οσους δεν φορω μασκος διαγγελμο κοροναιος καραντινα απαγορευση κυκλοφορια,1,0,0
νεο καθημερινοτητο κωδικοποιημενα ολος μετρας ανακοινωσε διαγγελμο σχολειος αρση μετρα,1,0,0
εμπιστοσυνη πολιτων ιδιο εκθειαζει επικαλειται γιατροι απληρωτοι φαρμακοποιοι δωδεκανησα δεν εχω φαρμακο δικηγοροι πατρα ηρακλειο απεχω εμπιστοσυνη,4,2,0
διαγγελμο ανησυχω διαγγελμο καραντινα σχολειο σχολειο κλειστος ελλαδα,3,0,0
εργασιακος ενισχυση επιχειρησεα διαγγελμο,4,0,0
διαγγελμος αρση μετρα διαδρομη μενω ασφαλεις κοροναιος κοροναιος μενουμεσπιτι καραντινα πανδημιος,2,0,0
επειδη δεν ανεφεραν ξεκαθαρα ως τωρο μετρο θεσσαλονικη δευτερα λειτουργω κανονικα μενω ασφαλει μενουμεσπιτι ξεφτιλες τσιρκο,3,0,0
ισχυρη συσταση ιχ οσους εχω φυσικα μπορω γλυτωσατε δεν σας αφησω γλυτωσω διαγγελμο τσιρκο,3,0,0
επιχειρησει ανυπαρκτος μετρας πηρε καταρρεουν τουρισμο εχω τραγικες καταστασει δεν δοθω αμεσα χρημας μορφη επιδοτησεα εχω νεος κυμα κοκκινων δανειος πτωχευσεο μενουμεορθιοι μεταθαλογαριαστουμε,4,0,0
κυριακος ανακοινωσει ολες ημερομηνιε αρση μετρα διαγγελμο κοροναιος καραντινα απαγορευση κυκλοφορια,1,0,0
ενημερωση τσιοδρος κυβερνηση μετρας τσιοδρας,1,0,0
ακρως εντυπωσιακος ποσες αδυναμες φωνε διαμαρτυριας υπαρχω οσον αφορα οικονομικες διευκολυνσει κυβερνηση πολιτα καμια τετοια φωνη δεν αναπαραγομαι ελληνικα μμε πρωτη φορο βλεπω ελεγχω καθολικα μμε,4,0,0
ολλανδια γαλλιας εβαλε λουκετο ουσιαστικα πρωταθλημα δευτερος ολοκληρωνομαι προωρα πρωτο,1,0,0
ξανα δρομου χιλιανοι δειλας δειλα πιανω νημο εκει ειχαν αφησω απεναντι πινιερα αστυνομικη βια καραντινα,1,0,0
ευλογες ανησυχιες χωρις συμμεριζομαστε εξηγησει κοροναιος καραντινα απαγορευσηκυκλοφοριας εκλογα γιατι επιμενω ανοιγμας σχολειο,3,0,0
ιταλικη ετοιμαζομαι εγκρινω επιπλεον μετρας στηριξη υψους δισεκατομμυριο ευρω ιταλια,2,0,0
βομβα πετσα ανοιγω εστιατοριο καφετερια μενουμεσπιτι,1,0,0
αναγκη επιστροφη κανονικοτητο κατανοητη επικινδυνη εχουν γινω περιπου τεστ εκ πολιτα τρεχω ανοιξω παντος εκκλησιες σχολειο κλπ τεραστια ρισκα ανευθυνοτητα κυβερνηση τεραστια μενουμεσπιτι,3,0,0
κρα δε μπορω παρεχει ασφαλειος επιχειρηματιες εργαζομενου εκ βεβαια μελη κυβερνηση δικος παιδιας γγτουρισμου λουλης μετρας στηριξη επιχειρηματιες εργαζομενοι,4,1,0
λεει ραδιοφωνικο σταθμο εδω μηνο εχω μονοθεματικη ενημερωση παραβαση αρθρο συνταγμα μενουμεσπιτι,1,0,0
εικονε ελληνικος μελλον κορονιος κοροναιος κορωναιος καραντινα γερμανια απαγορευση κυκλοφορια τσιρκο νεο δημοκρατι,1,0,2
ουτε ενας ουτε δυο εξι υφυπουργος εξειδικευσουν μετρας μεταβασης κανονικοτητος τοσο σοβαρη επικοινωνιο λαο μονο βουλη βρισκομαι κατασταση μη κανονικοτητας ποιος παρακολουθω,3,0,2
χαος κεντρο αθηνας πορειε κοσμο πορειε απουσος μηνυμας παπαδα εκκλησια ντροπη μενουμεσπιτι,4,0,1
πρωτη γραμμη σταικουρας επιστρεψω υφεση οχι ομως μνημονιο μενουμεσπιτι,3,0,1
τσεχια αποφαση εφετειου πραγας οποιο εκρινε παρανομο κυβερνητικα μετρας απαγορευση κυκλοφορια μεσα λιγε μονο ωρε χωρα ηρε ηδη σημερα ολους ισχυοντες περιορισμου ακομα απαγορευση εξοδος χωρας,3,0,1
κρατικη επιδοτηση οσους μπω ευελικτος σχηματο εργασια ωστε περιοριζομαι απωλειο μισθολογικων απολαβων επεξεργαζομαι πλαισιο επομενης φαση στηριξη εργαζομενος επιχειρησεα,2,0,0
πρωτοσελιδο θελει λέω κατι δεν παω καλα λειτουργια δημοκρατικου πολιτευματο οχι απαγορευσηκυκλοφοριας καραντινα,4,0,1
πετσα παλιομαλακα φοβος φυγει τσιρκο φτιαξω καμια μεθ προσλαβει κανα γιατρο κλεισατε μηνο μεσα δεν κανατε τιποα σουργελα κοροναιος μενουμεσπιτι,4,0,1
στρατηγικη ανοιγματο μεν ευκολη τακτικη ακολουθηθω πολυ δυσκολη διοτι πρεπει βαδισω λεπτος στρωμας παγου εχω ωμους ολου πιεζω επιχειρησει σχολειο τουρισμο κατω,3,1,0
βγαζω τωρα κανω επομενες εβδομαδα ως αξιολογηση δουλειο εκανε ηρθε πραγματι ωρο ανοιξω χωρας οικονομιος επιτυχιο μη εξαρση νοσου αποκλειστικα πανω ως ελληνες τσιοδρας,2,0,1
θεση ατυπη κοντρο κυβερνηση εκκλησιας ελαβε υπουργο επικρατεια εκκλησια ιερωνυμος,1,0,0
βραζιλια εκπονει σχεδιο επανεκκινηση οικονομιας ποδοσφαιρο,2,0,0
τελικα πιστευω απολυτη πλειοψηφιας κοσμο παντως ιαπωνας νομπελιστας ιατρικης δρ ζητω χωρα θανατον λεω ψεματο αφαιρεθει νομπελ,3,0,0
ιεροψαλτης τσιορδα ηταν σοβαρος επιστημονα συνεργαζοταν απατεωνες αρμοδιος υπουργο κικιλια γλυκα λεω ξεφτιλες τσιρκο,4,2,0
πληροφοριε θελω διαγγελμο πρωθυπουργο ανακοινωνω οποιο δεν μεινω μεσα πρωτομαγια επιστρεψει ευρω μενω σπιτι,3,1,0
συμφωνειτε εισηγηση επιτροπης υπουργειο υγεια ανοιγμας σχολειος κορονοιου κορωνιος τσιοδρας σχολειο συριζα μενω σπιτι υγεια καραντινα πρωτομαγι ακριτα μαξιμου,1,1,0
ηταν πιο ευκολος μια ιταλια προπορευομαι συνεχη αναγωγη ευθυνης ειδικους λιγο τελειωνει ερχομαι ωρο σωστες πολιτικες αποφασει επανεκκινηση κριθει,3,0,0
σαφως επρεπε υποδεχτουμε μεταφορας πρωτομαγιας μαη μαλιστα δωσω συγχαρητηρι θελω δωσω πιο δυνατος συμβολισμο ημερο αντιφασιστικης νικης πρωτομαγια,3,0,0
οποιο καταλαβε προτεινει τσιοδρας κερδιζει διδακτορικο κολαμπια τσιρκο μενουμεσπιτι,4,0,1
ευγενικα ρωταω λαβω ειδικος επιδομας γιατροι νοσηλευτες κλπ εκατομμυριο εφτασαν μονος καναλια καλυτερη ελλαδας πολιτικη,3,0,1
αποθεωνει τσιοδρα ενας γιατρο ολους ελληνα,2,0,0
φημες θελω σορος επεκτεινει ομοφυλοφιλικη ατζεντα κατασκευαζοντας υποθετο χαπι διαδγοσταιτο ενα υγει,4,0,0
ξερω κανω ψεματο παχιος λογιο ξεφτιλες υγει,4,0,0
αντεξαν μεθ μετρας ειχε παρει τωρο εξεταζομαι νεος σχεδιο κομμωτηρια μαΐο αυξηση ολη ελλαδα κοροναιος,1,0,0
σχεδιο επεκταση εκπτωση ενοικιου μελετα,2,0,0
πρασινος φως ελληνικη ελευση αλβανα εργατα γης αναμενω ελληνες αγροτες ντιστροφη μετρηση συγκομιδη πρωιμης φρουτοπαραγωγη,2,0,0
καταρριφθηκε στερεοτυπο γονιδιωμα ασυμμορφωτοι τονομαι μεταξυ αλλος υπουργο επικρατειας γεραπετριτης,4,0,1
αυτος συριζας μονη χωρα αφησε γεμαα ταμειο επομενη δουμε αφησω οταν ολοκληρωσω συνηθες δεξιο πλιατσικο νεος παραλιο μαξιμος απαγορευση κυκλοφορια καραντινα πρωτοψαλτη,4,0,2
αυριο απογευμο πρωθυπουργος ορισω οδικο χαρτη αρση περιορισμος πρωθυπουργος μετρας,1,0,0
επομενες ημερε παρουσιασει βρετανικη σχεδια χαλαρωση ανακοινωσε πρωθυπουργος προειδοποιησε χρειαστει ληφθω δυσκολες αποφασει βρετανια,2,0,0
πυρο συριζος θεμα γιατρο νοσηλευτος,3,1,0
τραγικο ποση μιζερια κυκλοφορω εκει εξω καποιος εχουν παθω ψυχολογικα ευχομαι αλλος φωναχτα αλλος πιο υπουλος μεσα καταρρευσω εσυ αυξηθω νεκροι πληγω μονο καρεκλα νοιαζω,3,0,4
εμπαιγμος γιατρο νοσηλευτα δεν εχω προηγουμενος ανακοινωση γραφειος τυπο μενουμεσπιτι μενουμεορθιοι,4,0,0
μιζω απατεωνες υπο προστασι μωυση τσιρκο χειραγωγηση μμε μενω σπιτι μενω ορθιοι,4,1,0
δεν εχω φιλοτιμο εχω μωυση διαφθορα τραγουδανε ξεχωρισουν κοσμο συγνωμη ριτσο τσιρκο απατεωνες μενω ορθιος χειραγωγηση μμε μενουμεσπιτι αυτος συριζας,4,0,2
ευτυχως μειναμε μερε μεσα προετοιμαστηκε συστημας υγεια χαχαχαχαχα κορονιος τσιρκο μενουμεσπιτι μενουμεορθιοι,4,0,0
ημερο καραντινας μαη σημερα ημερε πριν ληξη απαγορευση κυκλοφορια γκαλοπ εγινε επιβραβευει διαχειριση πανδημιας,2,0,0
εκεινος σερβιτορος ενα ρεπορταζ δηλωνε μεσαια ταξη περιμενει βγω φανταζομαι τωρα καραντινα ανοιγμας ιππασιας ξιφασκιας τεννις εχω αρκετος χρονο αθλειται,4,1,0
πληρωσω γιατι εφοσον ανοιγω εκκλησιες δεν αφηνω αυτου ανοιξω λειτουργω μειωμενος αριθμο ατομα τελο μονο καταφερω βρεθω πολλες κλειστες επιχειρησει θελω κυριος τσιρκο κουλη,4,0,1
πρεπει περιμενω αλλη μια εβδομαδο μαθει υπαρξω επανεκκινηση καθως δεν κατεληξε καποια αποφαση πιθανη επιστροφη δραση πρωταθλημο εν μεσω πανδημια,1,0,0
βηχας νεο κλανια εκει καταντησαν γκαντεμ,4,0,0
ειχε συμβω ηταν συριζα τσιπρα σχολειο σκοιλ ελικικο,3,0,0
υγιης επιχειρηματικοτηα συμπραξη δημοσιος ιδιωτικος τομεο οπω εννοω τσιρκο θεζω ξεφτιλες,1,1,0
λες μασκες δεν υποχρεωτικες σχολειο εχω προστιμο δεν φοραμε καταστηματας λιανικης γενικα κλειστους χωρου τελικα τρελανομαι τσιρκο μενουμεορθιοι,4,0,0
ελλαδα φοβαμε εχω τραπεζα δεν δανειοδοτω καμια επιχειρηση δηθεν δανειας δεν μπαινω λογικη επιδοτησεα επιχειρησεα εχω νεος κυμα κοκκινων δανειος πτωχευσεο μενουμεορθιοι,4,0,0
επειδη μπερδεψαν αρκετος κοσμο μασκες πω τιποτα υφασματινες κατι οχι επαρκες επρεπε εξασφαλιστει λιγοτερος επαρκει χειρουργικων μασκων ολη χωρας μασκε,3,0,1
βιντεο κινητοποιηση συνταγμο εναντιος νομοσχεδιο υπουργειο παιδεια δηλωση μελου δ φοιτητικου συλλογο σγτκς πανεπιστημιο δυτικης αττικης κατω νομοσχεδιο κεραμεως βουλη,1,0,0
εμεινε ενα σουτιεν κανω υποχρεωτικος φοραμε τελειωσαμε κορονιος μενω ασφαλεις,4,0,1
ευτυχως δεν μαθω συνεβαινε εν μεσω πανδημια ηταν συριζας κοροναιος μενουμεσπιτι,4,0,0
εμεις ημασταν πηραμε πισω προγραμμο ποιος επαιρνε πισω εγω παντως δεν γινοταν πανδημιος,4,0,0
οσοι ενδιαφερομαι ξενες πολιτικες σειρα ερτ δευτερα μαιο ξεκινα αμερικανικη σειρο κυρια υπουργο δευτερα εως παρασκευη τσιρκο μενουμεορθιοι,3,0,0
λογια σοφος αφορμη υποχρεωτικη αγορο μασκων σοβιετιε τυπο βελγιο γερμανια αυστρια λουξεμβουργο ιαπωνια διατιθενται δωρεαν πολιτα χουνα ξεφτιλες τσιρκο,4,0,1
γεννηματας πρεπει εξασφαλισω προϋποθεσει κρατησω ασφαλεις κοροναιος μενουμεσπιτι,2,0,0
περιμεναμε ενα ισχυρος συνεκτικο σχεδιο ορου αληθινη αλληλεγγυη τονομαι μεταξυ αλλος υπουργο εσωτερικο θεοδωρικακος,1,0,0
αυτοδιορθωση αγορα φροντισει μειωση τιμης υποχρεωτικης πλεον μασκας πληροφορησε αδωνης,2,0,0
ημερησιος τεστ ελλαδας δεν δειχω καποια αυξηση τελευταιο καιρος ερωτημο αλλαξω επομενες μερε σταδιακος ανοιγμας χωρα πηγη εοδυ τσιοδρας βουλη,3,0,0
αποδειξη καταντιας εγκεφαλικας κομματοσκυλα χειροκροτω παντα ιδια αντιθετα αρκει μοιραζω σανο,4,0,0
μετετρεψε εκατονταδε χιλιαδε εργαζομενου επιδοτουμενους ανεργου νομοθετησε εκ περιτροπης εργασι κανω πραξη μιση δουλειο μισος μισθο αφησε ανεξελεγκτες απολυσει επιλογες σαφες ιδεολογικο προσημο βουλη,4,0,1
πληρη απορρυθμιση εργασιακων σχεσεο κανιβαλισμο μικρα μεσαιος επιχειρησεα υλοποιω μια βαθιος αντιδραστικη ταξικα μονομερη αντιλαικη αναδιαρθρωση αγορα εργασια βουλη,3,0,0
λαβρος παυλο πολακης,1,0,0
μαυροβουνιου συνολο θεσμο ανταποκριθηκε αποφασιστικα υπευθυνα αποτελεσματικα αντιμετωπιση πανδημιας δηλωσε πρωθυπουργο χωρα ντουσκο μαρκοβιτς διαρκει τοποθετηση κοινοβουλιο,2,0,0
μηνο λεω κοστιζω μασκες ελληνικα νοικοκυρια δηλαδη ιταλοι πουλανε μασκα πορτογαλοι μοιραζω δωρεαν κοροιδα,4,0,0
διχω αφησω καμια πτυχη επικαιροτητας ασχολιαστη αλεξη τσιπρα ηπιους τονους λογω εκτακτης συνθηκης ασκησε ολιστικη κριτικη βουλη,1,0,0
δωσω λυση προβλημο,3,0,0
σιπρας εκανε αυτονοητο δεν αρκουσε,3,0,0
πετυχαμε πρωτος υγειονομικο στοχο οποιο ειχαμε θεσει τονομαι μεταξυ αλλος πρωθυπουργο,2,0,0
υρ οφειλει γινω θεματοφυλακας κοινωνικης συνοχη,1,0,0
ρε σουργελο συριζας μονη αφησε χρηματας επομενη συριζας σεβαστηκε χρηματας πολιτη γτχς τσιοδρας συριζος ξεφτιλες ξεφτιλες απατεωνες εχθρο λαος μεταθαλογαριαστουμε βουλη,4,0,1
επιτυχη διαχειριση κριση αδωνις γεωργιαδης,2,0,0
λαος λιβανου βγαινω δρομο διαδηλωσω μπορεσει ζησω καραντινα επιβαλλω λιβανο συνωνυμη πεινας φτωχεια πανδημιος απαγορευση κυκλοφορια,3,0,0
παραπονας πρωτοψαλτη εξω πορτας τσιρκο μενω σπιτι,3,1,1
διαφθορα παμε νουμερος καλα μπραβο μπραβο παντα τετοια,4,2,0
ηρθε μεσω σχολειο ισχυω ολος ολους παραδεχτειτε δεν μπορειτε εγγυηθειτε ισονομιος μαη χαρδαλια,4,0,0
δηλαδη τωρα μασκες χρησιμες ρωταω γιατι τσιοδρας ελεγε πριν εβδομαδα δεν προφυλασει μηπως κοροιδευουν πηρε εντολε κυριος λεω εγω τωρα τσιρκο μαςκοροιδευουν,3,1,0
εχω περασω δυστυχως μιση ζωη νοσοκομεια οποιο τολμα καλυτερη ολες κυβερνησει τελευταιο ετα ας μιλησω δημοσιος κατασταση εσυ ελλαδα καραντινα πολιτικη,4,0,0
μοναδικος μετρο καλυτερη ηταν εγκλεισμος καραντινα τηρησαμε μενω σπιτι μονο γιατι δεν υπηρχε αλλος τροπο προστατευτουμε προστατευσω γυρω καμια εμπιστοσυνη ξερω σαφες ελλαδα,4,2,1
απορω δεν εχει βγαλω αποδοσει αριθμο κρουσματων τσιοδρα σχολειο απατεωνες ξεφτιλες τσιρκο,4,0,0
συνταγμο αρθρο προσωπο βασιλεως ιερον απαραβιαστον δε υπουργοι αυτο υπευθυνος αντικαταστηστε βασιλεως υπουργοι πολιτα εχω σημερινος καθεστω απατη μενω ασφαλεις,1,0,1
καταπληκτικα νεα εδω θυμηθηκε θανατους λογω τωρο μονο ιταλια ξεπερναω ευρωπη παμε χαλκινο εχω σοβαρες ελπιδε αργυρο δειξω κατασταση,3,0,1
συμφωνειτε εκτιμηση τσιπρας μεγαλη υφεση προωρες εκλογα κορονοιου κορωνιος τσιοδρας μασκος σχολειο συριζας δημοσιο κεραμεως μενω σπιτι υγεια δημοσιος παιδεια μενουμεασφαλει πρωτομαγια,3,1,0
φτασαμε παρακαλαμε βρεθει ενας κουμπαρο μητσοτακεικου εισαγω παρασκευαζει τεστ μπας αλλαξω πολιτικη κανω τεστ εβδομαδος πληρωσω φορα παραπανω απ παιρνω ελβετι δε γαμει,4,0,0
τσιρκο μασκος απατεωνες μασκε εγιναν αναγκαιες κατασκευαζει φιλο οικογενεια απαντηση τσιοδρα παλινωδιες χρηση μασκας,4,0,0
κανω εφοριακοι ενα γραφειο μ σκεφτομαι αρπαξω παραπανω χρηματας εμεις ασχολουμαστε αποστασει μασκε μασκα χουνα βρουτσης,4,0,0
εκατομμυριο χρηματοδοτηση τυπο ανηγγειλε πολυ λιγος χρηματας,3,0,0
συνεχιση κατρακυλας επαγγελματο δημοσιογραφιας οταν παρατηρειται δημοσιογραφοι κανω πολιτικη υπερασπιζω ειτε ειτε αντιπολιτευση,3,0,0
βγαζω ανυπαρκτο κρατικος προυπολογισμο ιδιος υπεγ μενουμεασφαλει,3,0,0
μαξιμου ψαχνω πυρετωδως βρω κεφαλαιο φριντμαν μιλαει διατιμηση μενουμεασφαλει σχολειο,4,0,0
ολος διεθνη μμε ξενος ανταποκριτες γραφω υμνους ελλαδα αντιμετωπιση συριζαιος δημοσιογραφο αλλη αρθρογραφει γερμανικη εφημεριδας δυσφημιζει ψευδη στοιχειας χωρας οταν νοιαζω μονο εξουσιας,4,0,1
απλα θυμισω παρομοια πολιτικη αρση μετρα ακολουθησε γερμανια τωρο μετρανε νεκρου μεσα μια μερο,4,0,0
κριση οσον αγορο οικονομικο σκελο οχι υγειονομικο θεωρειτε μεχρι τωρος διαχειριση υποστηριξη αγορα επιχειρησεα απασχοληση ευρυτερης οικονομια οικονομι,3,0,1
ζητω ιδιωτες βραχυχρονιας μισθωσης ελλαδα τουρισμος σοδια,1,0,0
καραντινατο μενω ασφαλεις,1,0,0
πειραμας ξεκινα τσιοδρας τσιοδρας σχολειο μενουμεασφαλει μενω ψευτες μενω μαλακε απατη απατεωνες,4,0,0
δεν κολλαει παιδι παππου γιαγια σοβαρας εγινε χθες σημερα μηνα καναμε μενουμεασφαλει καραντινα διαγγελμο,4,0,1
ρε σωτ πετσοκοψες παλι ιο δεν μεταδιδομαι εμεις κολζω τσιοδρας μενουμεασφαλει μενω ασφαλεις,4,0,0
μετεπειτα σταδιο περιπτωση μη συμμορφωσης μετρας σκεφτομαι σοβαρος ξηλωμας δρομο πανδημιο,3,0,0
ελβετιας προχωρος αρση μετρα ειχαν επιβληθω αντιμετωπιση πανδημιας νεος κορονοιου ξανανοιγοντας καταστηματας εστιατοριο μουσει,2,0,0
ιλλυρια ραδιο εξωδικη εντολη αποπληρωμης αλλεπαλληλες δικαστικες μενω ασφαλεις ελλαδα,1,0,0
ημερο επελεξε αρχισω σταδιακη αρση μετρα κυριολεκτικα μενω ασφαλεις,3,0,0
εξαιρετικη αντιμετωπιση πανδημιας εν αναμονη διαγγελματος συγχαρητηρι ομαδο επιστημονο υποστηριζω σημαντικος μεγαλος τεστ σκοπου εκτιμηση,2,0,0
δω πλεμπομαδουραιος ζητησω κανω κορωνοεμβολιο δωρεαν σιλα τσιρκο μενω σπιτι,4,1,0
σημερινη συνεδριαση δ εβεα μεσω τηλεδιασκεψη συζητησαμε χαραξαμε οικονομικη πολιτικη πιστευω πρεπει εφαρμοσω βιωσιμοτητα επιχειρειν αποτελω βασικος αιμοδοτη οικονομια μενω ασφαλεις,2,0,0
δω ολους μασκες εδω μεσα τιποτε αλλο δεν θελω δω τηρησουν ιδιος ιδιος μετρας μενω ασφαλεις απατεωνες τσιρκο καραντινα,4,1,0
ως σελιδο σημερος παιρνω πρωτοβουλιας διοργανωσουμε διαδωθω πιο πλατια καλεσμαα πρωτομαγιατικες συγκεντρωσει παρασκευη σημερινη θελω πεισω ολα βαινω καλως διαγγελμο,3,0,0
αφου επιβαλλομενες μασκες επιβαλλομενες λιγοτερος επρεπε κανω παρω μασκες μοιρασω ολους σαχλοιολοι μενω ασφαλεις,4,0,0
τσιοδρας επικινδυνη χρηση μασκας γαντιων πολιτα υποχρεωτικη χρηση μασκας προστιμο ευρω οσους δεν χρησιμοποιω μασκος μενω ασφαλεις χουνα τσιοδρας ξεφτιλες,4,0,1
