tweet,label,#pos,#neg
ναι χαλαζ ριξ πληρως συριζ λοιπον εμεις εχ εξοδ πολλ τωρ καναλ δως στ παπαδοπουλ δως στ νταβελ δως στ λουλ δως ιλ,4,0,1
χαριτς περιγραφ εν μελλον μειως μισθ πρακτ εργοδοτ αυθαιρες εν ασφαλ,3,0,0
απολυτ αναμενομεν εκκολαψ ακραι πολιτ σχημ δν βελτιων δν δυνατον βελτιωθ δν αντιλαμβαν δν μπορ εχ προβλημ αρκεισα ατολμ ευρ εταιρ αγγελμ,3,0,0
τζο κολινς κατηγορ ηνωμεν βασιλει διακρις ηλικιακ ρατσισμ,4,0,0
αλλ μια φορ αδιαφορ θεμ εχ κολλ αδιαφορ δομν μιχαηλιδ γιανν βρουτς ντροπ υγ προφανως τοπ εφημεριδ γιατι μεγαλ αδιαφορ απλ σιωπ,3,0,2
ακριβως μην εφαρμογ αδ εχ καν τος ος γερμαν μερ οδρ,3,0,0
ος ναι οπως ναι μπ καραντιν γιν τωρ πειραματοζω,4,0,0
ος μπαστ σκυλ αλεστ χωρις καραντιν χωρις τεστ χωρις μασκ ελατ οπως ακομ μον πορτοφολ σας μην ξεχας προσωπ ξενοδοχει ομως πρεπ καν τακτ τεστ,4,0,1
πο ιουν υποχρεωτ συνωστισμ αποφας αποσυρ τουλαχιστον σποτακ γιατι καταλαβαιν κοροιδευ ια νηπιαγωγει χωρις καθαριστρ βοηθητ προσωπ,3,0,0
εισηγ ρυθμις απευθει αναθες καθε ειδ παρεκκλις διαταξ περι δημος συμβας,2,0,0
ημερ μη αντιμετωπις πανδημ,3,0,0
αναβλ εγκρις φαρμακ ιαπων αποφασις αναβαλ εγκρις χρης φαρμακ αφου πρωτ αποτελεσμ μελετ δεν προσεφερ επαρκ αποδειξ αποτελεσματ,3,0,0
ρι ντε τζανειρ ανακοινως ομαδ μπορ ξαναρχις προπονης ιουν ανοιγ δρομ επανεναρξ επαγγελματ ποδοσφαιρ πρωταθλημ βραζιλ,2,0,0
προγραμμ συριζ οπως παρουσιαστ σημερ ζαππει πιστευ ειχ αντιμετωπις καλ θεμ,1,0,0
ξεφτιλισμεμ μμε δεν ειπ τιποτα ανακοινως προεδρ εκπροσωπ λα χουντ λεγ,4,0,0
οταν οποτ γιν ανασχηματισμ ποι εν ενεργει υπουργ πρεπ αντικατασταθ επειγοντως ακ,1,0,0
ανος αγελ ανος αφραγκελ διαχειριστ ωναφοβ αι ενουμεσπιτ οι ορευς κυκλοφορ,4,0,0
σαντοριν καταδικαζ νης υποβαθμις εν ασφαλ,3,0,0
πλαισι αντιμετωπις αντιδρας κοψιμ δωρ αδει χριστουγενν ιδιωτ τομ εξεδως οδηγ προς μεχρι μπατς δερν διαδηλωτ λογ,4,0,1
φασιστ διακρις βλεπ καν δικαι ανοιξ κυρι μπουρδελ γυμναστηρ κλειστ σιγουρ κυρι κεραμ δικαι ανοιξ παιδ σταθμ λυκει πανεπιστημ βλεπ,4,0,0
νε κρουσμ κορονοι σερβ μειων σταθερ μερ ημερ τελευται εικος τετραωρ επιβεβαιωθ νε κρουσμ λιγ κατεγραφ μαΐου οταν ηρ καταστας εκτακτ,2,0,0
προτας αγων τουριστ εξεδρ κατεθες χαρ αρ διεξαχθ δειγματοληπτ τεστ,2,0,0
κανεν εγχωρ κρουσμ δυο εισαγομεν αρχις αφιξ,2,0,0
βρεταν τζονσον υπερασπιζ προσεκτ αρς ια ια,1,0,0
πρεπ πεις μεγαλ φερ τουριστ ελλαδ αναδεικνυ χωρ ασφαλ προορισμ μεσογει,2,0,0
πρεπ πεις μεγαλ φερ τουριστ ελλαδ αναδεικνυ χωρ ασφαλ προορισμ μεσογει,2,0,0
ια παρατειν ως ιουν μεταδιδ επικαλουμεν ος ειπ τηλεδιασκεψ αρχηγ τοπ κυβερνης,1,0,0
ολλανδ ανακοινως χαλαρως προειδοποιης τουριστ ταξιδ αρκετ χωρ ευρωπ εως σημερ αντενδεικνυντα πλαισι μετρ καταπολεμης διασπορ,1,0,0
ητ μες κεφαλην εισοδημ καταρ διαβαζ αυτ σκεφτ παραμον τουριστ επιβαρυν δημος μεγαλ ηγετ μεγαλ κοροιδ στελν πρεσβει,4,0,1
νε υγειονομ πρωτοκολλ τουριστ ανακοινων επομεν εβδομαδ εν ασφαλ,1,0,0
δυο εισαγομεν κρουσμ προχθες σημερ προτειν οδρ ας ενημερων καθημεριν πος ασθεν ερχ τουρισμ,3,0,0
καλ τρομερ σχεδιασμ χαρ θεοχαρ τουρισμ βεβαι εγιν τεστς εξαρχ καραντιν ετσι αλλιως τσιοδρ ιδι αχρηστ ητ τωρ μπ παγ μπας προλαβ καρεκλ,4,1,1
γιατι καποι ηλιθ συγκριν ανεξαρτητ θλιβερ γεγον ατυχ νεκρ τελειως αδικ πεθαν κρατ αμελει λαθ ανευθυν κρατ μηχανισμ προσπαθ παραπλαν θανατ,4,0,0
βρεταν χωρις καραντιν ελλην σεναρ εξεταζ τζονσον εν ασφαλ,2,0,0
ουτε αγγλ απ λουτον απολυτ φλεγματ χιουμορ δε αποκαλ σχεδ αυτην τρικυμ εν κρανι,4,1,1
περν χρον εν συμπερασμ βγαιν πρεπ φορ δεκαετ αφην χρον δεξ κυβερν θυμ παλαι μαθαιν νε ανθρωπ σουργελ,4,0,0
χρης μασκ δημος χωρ προτειν πριν ιδιωτικοποι αυτ,4,0,0
ξεφτιλισμεν προσπαθ ξεπουλ νερ νερ χιλι ζορ τσιπρ κρατ υπο δημος ελεγχ δεν σας αφ,4,0,0
μειων συνολ επιχορηγης ομοσπονδ γγ παραπον ολ,3,0,0
υφες μην επιβλ μαρτ δηλ μον μια εβδομαδ ου τριμην πιο ανικαν τελευται δεκαετ χωρις προπαγανδ ουτε κυλκει δεν διαχειριζ,4,0,2
περιμεν γω κατι τουριστ μηλ σημερ αδερφ ελπιζ μην κολλις καν ιο μην εσκας τιποτα κρουαζιεροπλοι εκει κολλις ρθ βραδ δεν ανοιγ,3,0,0
εξαιρετ δισελιδ συνεντευξ αλεξ τσιπρ καθημεριν τολμ δως μια μπας,4,0,0
δυστυχως ομως επρεπ ειχ ζητ οχι ακροδεξ περιμεν ευκαιρ επες ποσοστ τελευται λογ ερθ παλι προσκην,3,0,1
βραζιλ γιν επισης προσθες υποχρεωμεν λογ πανδημ διν κρουσμ καθημεριν ακου διακοπ,4,0,0
βραζιλ γιν επισης προσθες υποχρεωμεν λογ πανδημ διν κρουσμ καθημεριν ακου διακοπ,4,0,0
ερνης εχ αποτυχ προς παρον εμπνευς ελλην υπαρχ αμφιλεγομεν συμφων ευνοικ μεταχειρις συγκεκριμεν επιχειρηματ αθλ κυβερνης ξεχαστ δεν αποτυπωθ καλπ,3,1,0
κριν ανησυχητ αποτομ χαλαρως μετρ αποφας μην ανακοινων καθημεριν κρουσμ νεκρ ταυτοχρον αυξης κρουσμ μαλλον ενεδως κλαψ αντιεμβολιαστ ψεκασμεν,4,0,0
μον πραγμ διχως κανεν περιορισμ αδ ποδοσφαιρ βιετναμ,4,0,0
αφορισμεν σας τηλεοσωτηρ ειπ κρατατ αποστας αγι πνευμ γελ αντιφ,4,0,0
ανησυχ πρωτ τριημερ καραντιν συναγερμ,3,0,0
ενημερως εξεταζ τοπ αυξης κρουσμ,1,0,0
κλεις μπιτσομπαρ ολ επιχειρης καταπατης μολυνς παραλ στειλ πελατ πισω απειλ δεν δε,4,0,0
δικαι ιδι αγων μην χρεωθ αντιστοιχ εκ παρ γρηγορ μετρ,3,0,1
δυστυχως δεν καν επενδυς εργ αμες στηριξ προστας υγειονομ συστημ ωστε προετοιμασμεν σωστ μεχρι καμπαν ενημερως εχ σχεδον καταργ,3,0,0
ψεκασμεν συνωστισμεν κορονιασμεν πορει καληνυχτ σας,3,0,1
επιβαλ διωξ εμεις πρωτ ομ,4,0,0
μεγαλ προβληματισμ απογνως επικρατ κολπ επιχειρηματ μυκον μετρ λειτουργ καταστημ οπως εχ ανακοινωθ ορι,3,0,0
εκφραζ λυπ διοτ ξανα προσπαθ μεταφερ ευθυν βουλ κομμ μερ εκλειν ματ παρανομ γνωστ παραλιακ εχ νομ δεν υπαρχ πολιτ βουλης εφαρμ ισοτιμ,3,0,1
χρειαζ τρομ δεν σημαιν δεν υπαρχ υγειονομ προβλημ ουτε μον σημαιν κατι εκτ θεωρ ολ παραμυθ οποτ μπαιν συνομωτ δεν μπορ,4,0,1
ιδι φωναζ δεν υπαρχ παγκοσμ συνομως τωρ κοπτ εξαπλως μακαρι μην οδηγ δευτ γιατι οικονομ συνεπει τρομακτ ερνης,3,0,0
τσιπρ φωναζ γιατι αφ ακομ κλειστ μαγαζ σημερ ζαι φωναζ ανοιξ νωρις πλεον μωραιτ δεν εχ μειν ιχν αξιοπρεπει,4,0,0
πατ διακοπ ελλαδ σας βρ σας ευχ καλ μονιμ εγκαταστας ξεχαστ επιστροφ γερμαν,3,0,0
κυρι χαρδαλ εχ καποι σχεδ προστας ευπαθ ομαδ αποτελ θανατ βεβαιως ριχν προστιμ βαζ λουκετ μπαρ συχναζ,4,0,0
κρουσμ μερ ξανα καθημεριν ενημερως εοδ ετοιμ ανοιχτ συνορ χωρις ελεγχ,3,0,0
τοπ απειλ πολ σωστ οταν καποι δεν βαζ μυαλ ος μετρ παρθ πολιτ δεν θελ υπακους δυστυχως δεν υπαρχ ελπιδ αναποφευκτ κυμ θε βοηθ,2,0,0
υφυπουργ πολιτ προστας απηυθυν εκκλης ολ πολιτ εγρηγορς τηρ απαραιτητ μετρ ας,2,0,0
μεγαλ λαθ μην υπαρχ καθημεριν ενημερως κουραζ δλδ εν δελτ τυπ εδως στιγμ χαλαρωτητ ιδι υπουργει τεραστ λαθ,4,0,0
μικρ εξαρς κρουσμ ικαν αλλαξ πολιτ αρς μετρ,4,0,2
δωστ σαν λεμ εφαρμος αυγουστ επομεν,4,0,0
εσεις δεχτ μειως σας προτειν αφεντ σας αποδοχ σας τιποτα στενομυαλ,4,0,0
εξ αποστας εκπαιδευς φαν χρησιμ δεν αποτελες δικαιολογ φακελωμ εκπαιδευτ ουτε καταπατης δικαιωμ βρ ευκαιρ φτας ως απαγορευς εμμες απεργ οσυρς νς παιδει,4,0,1
ος μπαστ σκυλ αλεστ χωρις καραντιν χωρις τεστ χωρις μασκ ελατ οπως ακομ μον πορτοφολ σας μην ξεχας μπ καραντιν γιν τωρ πειραματοζω παιζ υγει κοσμ μια χουφτ ευρ,4,0,1
μεγαλ επιτυχ,4,0,0
δεν πρεπ γιν θυμ επιτυχ τονις μεταξυ αλλ πρωθυπουργ ακ ος,2,0,0
δημιουργ σκανδαλ ανακοινων μον ονομ μμε ελαβ χρηματοδοτης λογ σκεψ γιν οτ ανακοινωθ πος ικ οπως παντ κοινων κοιμ,3,0,1
συνεχις αξιοποι βελτιστ βαθμ ολ διαθεσιμ εργαλει μεσα πορ δικαι τροπ ωστε επιπτως υγειονομ κρις απασχολης ελαχιστ δυνατ,2,0,0
ετοιμ δρας ανα πας στιγμ προχωρ ακομ τοπ αντιμετωπις τοπ εξαρς δηλων καθως χωρ απεχ μια ανας κρισιμ φας ανοιγμ,2,0,0
βελοπουλ ελεγ δεν υπαρχ δεν ειχ κανεν προβλημ δεχτ χρηματοδοτης προγραμμ μεν σπιτ ιστοσελιδ οποι κατηγορ καθε μερ,4,1,0
αντιμετωπιζ πανδημ ως ευκαιρ ριζ αναδιαρθρως οικονομ,1,0,0
λεν εργαζομεν ειδ λογαριασμ λιγ χρημ περιμεν αφου αφ μην πετσοκοψ περιμεν μαι πλεον θεμ επιβιως πρεπ λυθ χθες,4,0,0
απαντ ερωτημ εφαρμοζ εν ειδ ανος αγελ επισημ δεν ητ εφικτ εφαρμοζ απειρον τος μαλακ περν ελλην εχ δικ επειδη,4,0,0
πος ασφαλ ελλαδ τουριστ αποφασισμεν αντιμετωπις στρατιωτ απειλ εκ τουρκ καμ υποχωρης οριζ,2,1,0
προφητει δευτ κυμ πανδημ μηπως κατι γνωριζ,3,0,0
σημεριν γραφ ιταλ τουριστ καν τεστ βγ θετικ παραμειν ημερ καραντιν εξοδ πληρωμεν ελλην τελει,4,1,0
δευτ ανοιγ οικ ανοχ δημος υπηρες ακομ κλειστ,4,0,0
ειχ χιουμορ εδιν συμβολαι εμβολ,4,1,0
εσεις πιστευ εχ παρ ολ απαραιτητ μετρ υποδεχτ τουριστ εστ δηλαδη νοσοκομει υποδοχ ασθεν νης,3,0,0
απορ αφου υπουργ ικουρ δηλων δεν πηρ ευρ απ υφυπουργ ακ προσθετ μεχρι μαι δοθ αντιμετωπις υφες δις ακριβως μετρ στηριξ πηρ δις οε,4,0,0
προκειμεν τιμ αδ αντιμετωπις ανεθες κληρως επομεν ετης γκαλ ην εναλλακτ εχιν,4,0,0
εχ μετρ περας ακομ χειρ ετοιμαζ δευτ σιγ σιγ,3,0,0
κινειτα προς ορθ κατευθυνς τριτ πακετ μετρ εξηγγειλ σημερ ερ,2,0,0
ανοιχτ συνορ ασφαλ χωρ ελλαδ εοδ κρουσμ μερ,2,1,0
τρολαρ φερν λε εδω κληρως οκτωβρ οπως ολ λεν εχ δευτ κυμ εχ νε μαλακ πανηγυριζ,4,0,0
ελλην επενδυτ δεν μον οποι πρεπ προωθ εθν συμφεροντ εσεις καντ επενδυς σας καταλληλ κλαδ ωστε αναζωογον ελλην οικονομ μες ασφαλ τουρισμ ολ κινδυνευ,3,0,1
νε πακετ στηριξ οικονομ αρχ πανδημ δηλως σταθ διπλ εργαζομεν επιχειρηματ εξαντλ δημοσιονομ ευελιξ πλαισι δυνατοτητ συνεπει πραξ,2,0,0
μεγαλ καπιταλιστ απατ ευρωπ μαζ πουλεν οπως φινταν μον γλειψιμ καν βαλκαν φιλ μον θετικ βαλκαν δεν θεριζ,4,1,4
μην φαγωθ λυσσασμεν δεξ σκυλ μεταξυ δεν ανακοινων πος χρηματοδοτης μμε ερνης τσιρκ σιγ μην νοιαζ κραξιμ υπολοιπ κοσμ μαθημεν εκ,4,0,0
ανθρωπ κουν δαχτυλ καθημεριν ωστε κρατ αποστας δειν καλ παραδειγμ κοινων εκδηλως παραβρεθ ιδι οικογενει,4,2,0
εξαιρετ ος δεν επιας δεν πρεπ προσβαλλ δεν αφορ καν υρ,4,0,0
ξυπν συριζ επιτελ,4,0,0
περιοριστ μετρ αντιμετωπις αναφερθ υφυπουργ πολιτ προστας ας,1,0,0
ξεκιν οργαν εποχιακ δουλ τιμ ευκαιρ προλαβετεεε ϋπαλληλοι,4,0,0
μεταξυ ευτυχως υπαρχ ιν ολ λεμ τωρ ασχολ μαζ οχι κρουσμ τουριστ τεσσερ σημερ ευκαιρ δεν εχ σφιξ καν ζεστ,3,0,1
ερνης ακ συμφων ια χωρις αποφας αποφασις δικτατορ μαρτ καθολ οριζοντ αδ συνεπει αποδιοργανως σαρωτ ια ωχει,4,0,0
σωτηρ τσιοδρ δεν ευθυν εγω αποφας ευθυν εγω εν απλ μελ επιτροπ ης οτητ ια ας,1,1,0
ραχηλ μακρ χρημ εδως ερνης δοθ αδιαφαν τροπ οφειλ δως πος δημοσιοτητ καθως χρημ ελλην φορολογουμεν ακ,1,0,0
ος ανεφερ αναπληρωτ υπουργ εξωτερ ωτ,1,0,0
νε κρουσμ ελλαδ προχθες οχι ανησυχ αλειψ μεχρι σκυλ αντισηπτ,3,0,1
εισπραξ πηγ ττ απριλ εκατ απριλ εκατ πτως επιχειρης εργαζομεν αερ εβλεπ τρεν υφες περν,3,0,0
ελαχιστ συνειδητοποιημεν ελλην ακ αγωνιωδ φων λειμωξιολογ συψ εν κορυφαι επιστημον επιστρεφ μεγαλ αυξης κρουσμ ουτε ιδι ελλην δεν ασχολειτα πια εντελως ανεξηγητ θες,4,0,0
διαβαστ καταγγελ ετοιμαστ απιστευτ πραγμ ερνης συμμορ μον μας νοιαζ τελικ,4,0,1
χρης μασκ καραβ στηριξ τουρισμ εν ασφαλ,1,0,0
εε ενεκριν πακετ διασως δις ευρ γερμαν ες,1,0,0
ισως επομεν φορ γενικ γραμματ αντεγκληματ πολιτ σκεφτ πριν μιλ,3,0,0
περισς χωρ χρησιμοποι χρον καραντιν βελτιως ατελει συστημ υγει εξοπλιστ υλ προσωπ χρησιμοποι μπιζν κουμπαρ μμε εκ,4,0,0
αναμεσα,4,0,0
στηριξτ ανεξαρτητ μμε στηριξτ παρτ ακριβ εκδος,4,0,0
μεμονωμεν γεγον αφομοιωθ,4,0,0
εδεκ καλ αναλαβ κοστ υποχρεωτ διαγνωστ τεστ ιο χρειαζ καν κατοικ ακριτ τηλλυρ χρησιμοποι οφραγμ κατω πυργ λιμνιτ,3,0,0
πολλ παραμεν θες κριτ δεχ εντος εκτ χωρ δειχν πολιτ δειλ στρουθοκαμηλισμ καν λιγ μπροστ υψηλ ποσοστ θανατ εχ στιγμ σουηδ,3,0,1
ενισχυς εισοδημ ος θιγ περιπου μηνιατ εδως παρατας επιδομ ος εξακολουθ θιγ κοσμ δεν θελ επιδομ παρατας θελ δουλεψ,3,0,0
αποψε παντως ελεγ φιλ μια παρε ρως χαλκιδ οποι αφην κινητ ξενοδοχει σουλατσαρ αμεριμν βιομηχαν,3,1,0
ερευν διαχειρις εδως ποντ,3,0,0
ωρ τελευται ηρθ τουριστ προλαβ ειδ εγω βλεπ παντως καλ κρατ κρατ τακτ διαιρ βασιλευ μια προπαγανδ κακ τουριστ φερν αλλ καν κρ τουρισμ αντιφατ μηνυμ,3,0,0
εχ δημιουργ χα οικονομ συνεχιζ αοριστ εξαγγελ επιχειρης εργαζομεν ψαχν πηγ δηθεν δις ευρ ισχυριζ εδως στηριξ πανδημ,4,0,0
πολιτ βορει ελλαδ κυριως σερρ θεσσαλον χαλκιδ πιερ δεν τηρηρ αυστηρ μετρ προστας εχ προβλημ αυγουστ,3,0,0
καν καλ μωρακ ηρθ σουηδ τουλαχιστον στειλτ ντιεμ λεμ,4,1,0
απαγορευς ισχυ σουηδ ως ιουλ ολ πτης σουηδ δηθεν δημοσιογραφ κυριως τουριστ οικογενει λογ εφτας σημερ μπραβ χαρ μπραβ κουλ καλως ηρθ,3,3,0
βδομαδ θεματ τουρισμ οποτ φιρμαν μμε τυπ σημερ νε κρουσμ μολις δυο θετικ τουριστ,4,0,1
αυξης κρουσμ κοντ δεν ξερ ακομ περιοχ πος εισαγομεν σταθερ χαμηλ διασωληνωμεν,3,0,0
τουριστ στελν πληκτρολογ επισκεψ μουσει μπανι θαλασς ταβερν μπαροτσαρκ μαγαζ σουβενιρ,4,0,1
δεν φορ μασκ κλειστ χωρ σουπερμαρκετ καταστημ κλπ γκρεμις ος χτιζ,3,0,0
μην ψεμμ δεν εκαν μεθ απλως εβαλ υποδομ αυξημεν φροντιδ κοιν θαλαμ νοσοκομει τωρ χρηματοδοτης δημιουργ μεθ,4,0,0
σοβαρ τωρ μηπως κρυβ κρουσμ ελλαδ μικρ γαλατ χωρι,4,0,0
εφκ ρευστοποι περιουσιακ στοιχει πληρως συνταξ μες χρηστ,1,0,0
αλλ μια τεραστ επιτυχ καμ αλλ χωρ δεν πρεπ εχ υποδεχθ τος φορ τουριστ αβιομηχαν,4,0,0
πανηγυριζ πρω μπουκωμεν μαυρ χρημ ελευς τουριστ σερβ απογευμ απαγορευς εισοδ σερβ τουριστ μουν πανηγυρ,4,0,1
δεν ξερ πιο φαιδρ πιστευ δεν υπαρχ πιστευ σως οπως επραξ αλλωστ,3,0,0
λογικ κλειστ χωρ σας καν κρ τουρισμ καν συστηματ τεστ ολ τουριστ αφου καν δεν μπορ ξερ ποι εχ αλλιως σταματ ριχν ευθυν αλλ οπως γιν συνηθως,4,0,1
γιατι δεν ζητ δημοσιευς αναλυτ ενημερως αποτελεσμ τεστ αεροδρομ ως σημερ αληθει αρκετ πες,4,0,0
αλιαρτ ομπ υρ ερνης πανηγυρ,3,0,0
αντικολλητ δρας νδουλ πρωτοστατ μωυς συνεχιζ,3,0,0
μερ ειχ ακομ κρουσμ εκ οποι ιστ τιτανοτεραστ στ βρ ανακοινως χωρις ιν φυσικ λε αραγε αυτ λαοπροβλητ υπουργ υγει ιλ,4,0,0
αποδεικνυ αριστ μαγειρεμ εν ασφαλ,4,0,0
καταλογ μμε συμμετειχ εκστρατει ενημερως αντιστοιχ πος οπως ανακοινωθ ελλην αδ,1,0,0
πος ελαβ καθε μες ανακοινως,1,0,0
οταν μαρτ κρουσμ μερ μαντρων κοσμ σπιτ επιβαλλ προστιμ ιουλ κρουσμ χαλαρων μετρ πρεπ φορ ης λαθ σωστ δεν μπορ γνωμ,4,1,0
νε μετρ εξεταζ ολ κριθ σαββατοκυριακ,1,0,0
αντιθετ καθε μερ προφανως συμφων αφων επιτροπ σωτηρ αποσυρ μετρ περιορισμ προφανως απαιτης επιχειρης ποι υπευθυν ερχ ατομ ευθυν δηλαδη σωζ εαυτον,3,0,0
ειδατ εγιν σερβ επεβαλλ σερβ κοσμ ξεσηκωθ διαδηλως κακ χαμ ετοιμ μπ βουλ ητ ας παρ παραδειγμ εμεις μη δεχτ δευτ δε πεθαν ολ πειν,3,0,2
οπως σωστ λε μαρτ νομοθετ υποχρεως μμε δωρε μεταδος ενημερωτ μηνυμ μην εδως εκ μια στρατ μες προβαλ δηθεν καμπαν μεν σπιτ,4,1,1
σοβαρ εμεις φωναζ εδω δυο μην οχι ηθελ πολ μυαλ βεβαι ωγ,4,0,1
υπακου κοιν λογικ υπογραμμις υπουργ προστας πολιτ ΐδης ις,2,0,1
ολ καθαρις ποταμ ελλην ανθρωπ,2,0,0
μον πανηγυρ ανησυχ κρουσμ ευβοι θας ναξ κερκυρ περισς εισαγομεν ερχ,4,0,1
πλαν κυβερνης περιπτως νε εξαρς θετικ στοιχει μικρ αριθμ ασθεν μεθ,2,1,0
εχ διαθες πυρομαχ στηριξ περαιτερ εργαζομεν επιχειρης πληττ πανδημ δηλων υπουργ οικονομ χρηστ σταικουρ,2,1,0
τσιπρ μεγιστοποι κρις τρομακτ υφες εν ασφαλ,3,0,0
μπραβ σερβ αντιδρ επιβολ πηρ πισω αντιδρ γιατι φερ πειν γιατι στερ βασικ δικαιωμ οχι δικτακτορ ειπ δηλως ακ ελπιζ εμεις αντισταθ υποχρεως ξανα,3,1,2
πονοκεφαλ μαξιμ νε κρουσμ πλαν κυβερνης,1,0,0
μολις μιλ φιλ οποι εξηγ δεν διαδηλων επομεν διοτ απεκρυψ στοιχει νεκρ επιπλρον ειπ πολλ μισθωμεν χτυπ διαδηλωτ δρομ,1,1,0
συμφων ειδικ εχ διασπαρ κοινοτητ εν δευτ κυμ μπροστ ανευθυνοτητ ανοιξ συνορ χωρ γεματ φερ χιλιαδ νεκρ,3,1,0
ερχ φουσατ κυμ αυτοκρατορ αφηγημ καταρρε ωσανν αγι τριαδ τσιορδ χαρδαλ κοντοζαμαν σωθ νωρις εκτ σκεφτ αλλ τροπ λυς συνταξιοδοτ,4,0,0
απαγορευς πανηγυρ στοχοποι πανηγυρ αυξαν ανεργ χωρ πρεπ καν τεστ ολ τους τουριστ οχι φερν εισαγομεν κρουσμ σταματ εν τμημ οικονομ,4,0,1
τεστ ολ τουριστ οχι μον δειγματοληπτ καναλ ειχατ λεφτ τεστ οχι ανικαν επικινδυν,4,0,3
δεχτ μη καν τουριστ τεστ πριν μπ ελλαδ καν χατιρ ευρωπαι χωρ δε θελ επωμιστ κοστ τεστ ας επωμιζ τος λεφτ εδως καναλ εχ τεστ,4,0,0
πανηγυρ τελ εισηγ λοιμωξιολογ,1,0,0
λουκετ πανηγυρ εως τελ ιουλ,1,0,0
τελ πανηγυρ εως τελ ιουλ εισηγ λοιμωξιολογ εν ασφαλ,1,0,0
χουντ απαγορευ πανηγυρ λογ αθεμιτ ανταγωνισμ,4,0,0
σκεφτ απαγορευς πανηγυρ λογ λε πραγματικοτητ λογ αθεμιτ ανταγωνισμ,4,0,0
ελλ χωρ προωθ απαγορευς πανηγυρ περιορισμ θρησκευτ εκδηλως ταυτοχρον εξαγγελ απευθει πτης βρεταν σουηδ εξετας ανοιγμ πτης ηπα,3,0,0
ζητ αμες απαγορευς πανηγυρ εως τουλαχιστον τελ ιουλ εν ασφαλ,1,0,0
ενως ελλην ελευθερ τωρ,4,0,0
συσκεψ αυριο πρω μαξιμ σκεψ,1,0,0
φθας σημει μεσα κατακαλοκαιρ βαζ μασκ τραμπ τραμπ εδω πανηγυριζ ανοιχτ τουρισμ,4,0,0
απ φαιν μεγαλ νης καν στραβ ματ ελεγχ αυστηρ μετρ μον ιθαγεν ισχυ,4,0,1
αρα αφου ανοιξ συνορ αμερικ αγγλ σουηδ εχ καμ βδομαδ πεθαν καν θανατ συμβ δω περα χρεωθ αποφας παιρν,4,0,0
τροπ διαχειριζ κρις απευθει πτης χωρ υψηλ επικινδυνοτητ πιστευ εχ νε,3,0,0
προβληματισμ μεγαρ μαξιμ τουρισμ οικονομ,1,0,0
αποφασις εκτακτ συσκεψ μεγαρ μαξιμ,1,0,0
ανησυχ υσμ ευρει συσκεψ ιμ,1,0,0
αληθευ αεροδρομ ηρακλει πυροσβεστ εκτελ καθηκοντ υγειονομ χαρακτηρ ελατ,3,0,0
πρωτογεν τομ μπιτσεζ δισακ χρον βγαζ ιταλ εξαγωγ παρμιτζιαν εσυ βλαχοελλην γκαρσον ευρωπ ανοιξ συνορ κατουροαγγλ,4,0,0
βεβαι ανοιξ συνορ αγγλ ξεκουραστ πληθυσμ θερετρ ολ ευρωπ τιποτα αλλ σας ειχ ενημερως σχεδ χιτλερ παιδ εσεις παιζατ,4,0,0
κουλ ανοιγ συνορ αγγλ παιζ υγει κορων γραμμα μπας πεταξ καν ευρ,4,0,0
κατς μην φυλακισμεν σπιτ ερθ βρωμιαρ αγγλ κατουρ χεζ πανω εξω μπαρ λαγαν φαληρακ,4,0,1
δεν διεκδικ υπαρχ τεστ επισκεπτ πριν ελευς ελλην αεροδρομ δεν εφαρμος ολ πυλ εισοδ ενιαι επιδημιολογ κριτηρ υγειονομ πρωτοκολλ αλλαζ τουρισμ,3,0,0
κριτ πολιτ τουρισμ στηριξ πληττομεν προτας κιναλ στηριξ οικονομ,1,0,0
κρουσμ πια γιατρ ολ λεν καναλ ανοιγμ συνορ καθαρ πολιτ αποφας αποτελεσμ πιες τουριστ επιχειρης πεθαν ολ λεφτ δηλαδη περιμεν δειξ πυγμ τουρκ,4,0,0
υποχρεωτ χρης μασκ κλειστ χωρ προτειν ειδικ,1,0,1
αδ γελ πολ οταν βλεπ βουλευτ κλαιν αγι σοφ τος πονατ τος πονατ κλεισατ εκκλης δινατ προστιμ πιστ θε συγχωρ,4,1,0
πανδημ εν τιποτα μπροστ πανδημ αποκαλυφθ καν τεστ ηλιθιοτητ,4,0,0
πρεπ επιβιως οικονομ τουρισμ,1,0,0
εκειν οδρ απογιν αραγε ος,4,0,0
συναγερμ ειδικ ραγδαι αυξης κρουσμ,1,0,0
μα τριφυλλ,4,0,0
ανευθυνοτητ κατηγορ συριζ,1,0,0
αλλοπροσαλλ τακτ διαχειρις κορονοι καταλογιζ εν ασφαλ,3,0,0
στοχοπο πανηγυρ γιατι εν στοιχει πολιτισμ λαογραφ στοχοποι πολιτισμ γενικ μπουζουκ γιατι αφην ανοιχτ εκει δε χορευ εγω γενικ βαζ πχ μπουζουκ,4,0,0
τσιοδρ ελεγ μεσα μαζ μεταφορ ωρολογιακ βομβ πυκνως δρομολογ σκεφτ κατι αλλ γραφ οθον λεπτ ερχ κριν ψηφοφορ ολ τρωμ σαν,4,0,0
οριζ προστιμ μη χρης μασκ ως μετρ προληψ επ εξαρς φωτογραφ παρε πος κοστιζ προστιμ,4,1,0
υποχρεωτ χρης μασκ σουπερ μαρκετ εργαζομεν καταναλωτ,1,0,1
